"user_id","animal","est_i","estimation"
"08643198","mouse",1,85
"08643198","mouse",2,80
"08643198","mouse",3,75
"08643198","mouse",4,90
"08643198","mouse",5,80
"08643198","mouse",0,90
"08643198","rabbit",1,90
"08643198","rabbit",2,90
"08643198","rabbit",3,80
"08643198","rabbit",4,90
"08643198","rabbit",5,50
"08643198","rabbit",0,80
"08643198","pigeon",1,85
"08643198","pigeon",2,35
"08643198","pigeon",3,30
"08643198","pigeon",4,50
"08643198","pigeon",5,40
"08643198","pigeon",0,25
"53340332","rabbit",1,90
"53340332","rabbit",2,95
"53340332","rabbit",3,88
"53340332","rabbit",4,92
"53340332","rabbit",5,89
"53340332","rabbit",0,85
"53340332","mouse",1,93
"53340332","mouse",2,96
"53340332","mouse",3,92
"53340332","mouse",4,95
"53340332","mouse",5,98
"53340332","mouse",0,99
"53340332","pigeon",1,92
"53340332","pigeon",2,70
"53340332","pigeon",3,65
"53340332","pigeon",4,55
"53340332","pigeon",5,58
"53340332","pigeon",0,60
"95455848","pigeon",1,55
"95455848","pigeon",2,41
"95455848","pigeon",3,61
"95455848","pigeon",4,57
"95455848","pigeon",5,64
"95455848","pigeon",0,61
"95455848","rabbit",1,56
"95455848","rabbit",2,54
"95455848","rabbit",3,57
"95455848","rabbit",4,65
"95455848","rabbit",5,55
"95455848","rabbit",0,61
"95455848","mouse",1,66
"95455848","mouse",2,57
"95455848","mouse",3,55
"95455848","mouse",4,58
"95455848","mouse",5,68
"95455848","mouse",0,24
"83350432","mouse",1,90
"83350432","mouse",2,86
"83350432","mouse",3,64
"83350432","mouse",4,53
"83350432","mouse",5,74
"83350432","mouse",0,78
"83350432","rabbit",1,68
"83350432","rabbit",2,58
"83350432","rabbit",3,66
"83350432","rabbit",4,60
"83350432","rabbit",5,65
"83350432","rabbit",0,56
"83350432","pigeon",1,47
"83350432","pigeon",2,64
"83350432","pigeon",3,58
"83350432","pigeon",4,60
"83350432","pigeon",5,55
"83350432","pigeon",0,66
"25940822","rabbit",1,70
"25940822","rabbit",2,25
"25940822","rabbit",3,25
"25940822","rabbit",4,52
"25940822","rabbit",5,46
"25940822","rabbit",0,32
"25940822","mouse",1,33
"25940822","mouse",2,31
"25940822","mouse",3,99
"25940822","mouse",4,99
"25940822","mouse",5,99
"25940822","mouse",0,33
"25940822","pigeon",1,50
"25940822","pigeon",2,90
"25940822","pigeon",3,25
"25940822","pigeon",4,36
"25940822","pigeon",5,50
"25940822","pigeon",0,45
"10558358","rabbit",1,80
"10558358","rabbit",2,70
"10558358","rabbit",3,80
"10558358","rabbit",4,85
"10558358","rabbit",5,60
"10558358","rabbit",0,90
"10558358","pigeon",1,100
"10558358","pigeon",2,95
"10558358","pigeon",3,90
"10558358","pigeon",4,95
"10558358","pigeon",5,98
"10558358","pigeon",0,95
"10558358","mouse",1,50
"10558358","mouse",2,40
"10558358","mouse",3,60
"10558358","mouse",4,70
"10558358","mouse",5,65
"10558358","mouse",0,80
"29601972","pigeon",1,100
"29601972","pigeon",2,100
"29601972","pigeon",3,100
"29601972","pigeon",4,60
"29601972","pigeon",5,80
"29601972","pigeon",0,90
"29601972","mouse",1,60
"29601972","mouse",2,80
"29601972","mouse",3,60
"29601972","mouse",4,80
"29601972","mouse",5,75
"29601972","mouse",0,60
"29601972","rabbit",1,70
"29601972","rabbit",2,60
"29601972","rabbit",3,55
"29601972","rabbit",4,60
"29601972","rabbit",5,60
"29601972","rabbit",0,60
"20855467","mouse",1,80
"20855467","mouse",2,80
"20855467","mouse",3,70
"20855467","mouse",4,75
"20855467","mouse",5,60
"20855467","mouse",0,75
"20855467","rabbit",1,80
"20855467","rabbit",2,35
"20855467","rabbit",3,35
"20855467","rabbit",4,85
"20855467","rabbit",5,65
"20855467","rabbit",0,70
"20855467","pigeon",1,50
"20855467","pigeon",2,80
"20855467","pigeon",3,80
"20855467","pigeon",4,80
"20855467","pigeon",5,75
"20855467","pigeon",0,75
"84359571","mouse",1,95
"84359571","mouse",2,66
"84359571","mouse",3,95
"84359571","mouse",4,50
"84359571","mouse",5,40
"84359571","mouse",0,75
"84359571","rabbit",1,50
"84359571","rabbit",2,30
"84359571","rabbit",3,60
"84359571","rabbit",4,60
"84359571","rabbit",5,40
"84359571","rabbit",0,90
"84359571","pigeon",1,30
"84359571","pigeon",2,70
"84359571","pigeon",3,70
"84359571","pigeon",4,55
"84359571","pigeon",5,25
"84359571","pigeon",0,60
"45833997","pigeon",1,65
"45833997","pigeon",2,78
"45833997","pigeon",3,59
"45833997","pigeon",4,55
"45833997","pigeon",5,71
"45833997","pigeon",0,87
"45833997","mouse",1,80
"45833997","mouse",2,65
"45833997","mouse",3,57
"45833997","mouse",4,57
"45833997","mouse",5,61
"45833997","mouse",0,54
"45833997","rabbit",1,79
"45833997","rabbit",2,63
"45833997","rabbit",3,58
"45833997","rabbit",4,59
"45833997","rabbit",5,56
"45833997","rabbit",0,59
"30021341","mouse",1,90
"30021341","mouse",2,26
"30021341","mouse",3,85
"30021341","mouse",4,80
"30021341","mouse",5,75
"30021341","mouse",0,60
"30021341","rabbit",1,85
"30021341","rabbit",2,65
"30021341","rabbit",3,85
"30021341","rabbit",4,76
"30021341","rabbit",5,82
"30021341","rabbit",0,78
"30021341","pigeon",1,82
"30021341","pigeon",2,99
"30021341","pigeon",3,91
"30021341","pigeon",4,95
"30021341","pigeon",5,78
"30021341","pigeon",0,58
"88220531","pigeon",1,80
"88220531","pigeon",2,70
"88220531","pigeon",3,80
"88220531","pigeon",4,80
"88220531","pigeon",5,80
"88220531","pigeon",0,85
"88220531","mouse",1,75
"88220531","mouse",2,75
"88220531","mouse",3,60
"88220531","mouse",4,50
"88220531","mouse",5,90
"88220531","mouse",0,60
"88220531","rabbit",1,95
"88220531","rabbit",2,65
"88220531","rabbit",3,80
"88220531","rabbit",4,95
"88220531","rabbit",5,75
"88220531","rabbit",0,75
"76806144","rabbit",1,80
"76806144","rabbit",2,80
"76806144","rabbit",3,70
"76806144","rabbit",4,70
"76806144","rabbit",5,85
"76806144","rabbit",0,60
"76806144","mouse",1,60
"76806144","mouse",2,80
"76806144","mouse",3,70
"76806144","mouse",4,70
"76806144","mouse",5,70
"76806144","mouse",0,80
"76806144","pigeon",1,60
"76806144","pigeon",2,50
"76806144","pigeon",3,40
"76806144","pigeon",4,50
"76806144","pigeon",5,35
"76806144","pigeon",0,60
"54045499","pigeon",1,90
"54045499","pigeon",2,55
"54045499","pigeon",3,70
"54045499","pigeon",4,80
"54045499","pigeon",5,60
"54045499","pigeon",0,55
"54045499","rabbit",1,60
"54045499","rabbit",2,70
"54045499","rabbit",3,90
"54045499","rabbit",4,40
"54045499","rabbit",5,80
"54045499","rabbit",0,85
"54045499","mouse",1,100
"54045499","mouse",2,40
"54045499","mouse",3,75
"54045499","mouse",4,85
"54045499","mouse",5,75
"54045499","mouse",0,80
"25457927","rabbit",1,53
"25457927","rabbit",2,57
"25457927","rabbit",3,64
"25457927","rabbit",4,62
"25457927","rabbit",5,53
"25457927","rabbit",0,59
"25457927","mouse",1,55
"25457927","mouse",2,59
"25457927","mouse",3,61
"25457927","mouse",4,58
"25457927","mouse",5,56
"25457927","mouse",0,58
"25457927","pigeon",1,56
"25457927","pigeon",2,58
"25457927","pigeon",3,55
"25457927","pigeon",4,58
"25457927","pigeon",5,62
"25457927","pigeon",0,65
"53847160","mouse",1,75
"53847160","mouse",2,60
"53847160","mouse",3,72
"53847160","mouse",4,65
"53847160","mouse",5,65
"53847160","mouse",0,60
"53847160","pigeon",1,75
"53847160","pigeon",2,85
"53847160","pigeon",3,80
"53847160","pigeon",4,80
"53847160","pigeon",5,75
"53847160","pigeon",0,72
"53847160","rabbit",1,70
"53847160","rabbit",2,60
"53847160","rabbit",3,65
"53847160","rabbit",4,62
"53847160","rabbit",5,80
"53847160","rabbit",0,70
"38215065","mouse",1,60
"38215065","mouse",2,41
"38215065","mouse",3,100
"38215065","mouse",4,76
"38215065","mouse",5,65
"38215065","mouse",0,89
"38215065","pigeon",1,92
"38215065","pigeon",2,92
"38215065","pigeon",3,100
"38215065","pigeon",4,60
"38215065","pigeon",5,82
"38215065","pigeon",0,100
"38215065","rabbit",1,93
"38215065","rabbit",2,63
"38215065","rabbit",3,61
"38215065","rabbit",4,62
"38215065","rabbit",5,54
"38215065","rabbit",0,100
"89924543","rabbit",1,95
"89924543","rabbit",2,90
"89924543","rabbit",3,90
"89924543","rabbit",4,90
"89924543","rabbit",5,90
"89924543","rabbit",0,70
"89924543","pigeon",1,90
"89924543","pigeon",2,90
"89924543","pigeon",3,50
"89924543","pigeon",4,90
"89924543","pigeon",5,90
"89924543","pigeon",0,70
"89924543","mouse",1,95
"89924543","mouse",2,90
"89924543","mouse",3,90
"89924543","mouse",4,30
"89924543","mouse",5,90
"89924543","mouse",0,90
"73851187","rabbit",1,62
"73851187","rabbit",2,63
"73851187","rabbit",3,60
"73851187","rabbit",4,100
"73851187","rabbit",5,100
"73851187","rabbit",0,60
"73851187","pigeon",1,64
"73851187","pigeon",2,65
"73851187","pigeon",3,61
"73851187","pigeon",4,69
"73851187","pigeon",5,63
"73851187","pigeon",0,61
"73851187","mouse",1,63
"73851187","mouse",2,61
"73851187","mouse",3,66
"73851187","mouse",4,61
"73851187","mouse",5,59
"73851187","mouse",0,65
"28411886","pigeon",1,90
"28411886","pigeon",2,75
"28411886","pigeon",3,95
"28411886","pigeon",4,65
"28411886","pigeon",5,60
"28411886","pigeon",0,75
"28411886","rabbit",1,50
"28411886","rabbit",2,65
"28411886","rabbit",3,70
"28411886","rabbit",4,45
"28411886","rabbit",5,80
"28411886","rabbit",0,80
"28411886","mouse",1,80
"28411886","mouse",2,50
"28411886","mouse",3,55
"28411886","mouse",4,95
"28411886","mouse",5,85
"28411886","mouse",0,65
"78502095","pigeon",1,90
"78502095","pigeon",2,80
"78502095","pigeon",3,70
"78502095","pigeon",4,70
"78502095","pigeon",5,50
"78502095","pigeon",0,50
"78502095","mouse",1,90
"78502095","mouse",2,80
"78502095","mouse",3,90
"78502095","mouse",4,80
"78502095","mouse",5,60
"78502095","mouse",0,63
"78502095","rabbit",1,60
"78502095","rabbit",2,84
"78502095","rabbit",3,90
"78502095","rabbit",4,73
"78502095","rabbit",5,60
"78502095","rabbit",0,75
"45386346","pigeon",1,36
"45386346","pigeon",2,50
"45386346","pigeon",3,50
"45386346","pigeon",4,80
"45386346","pigeon",5,88
"45386346","pigeon",0,80
"45386346","rabbit",1,50
"45386346","rabbit",2,75
"45386346","rabbit",3,68
"45386346","rabbit",4,81
"45386346","rabbit",5,75
"45386346","rabbit",0,77
"45386346","mouse",1,50
"45386346","mouse",2,49
"45386346","mouse",3,76
"45386346","mouse",4,75
"45386346","mouse",5,86
"45386346","mouse",0,91
"78400978","mouse",1,80
"78400978","mouse",2,90
"78400978","mouse",3,70
"78400978","mouse",4,80
"78400978","mouse",5,85
"78400978","mouse",0,80
"78400978","pigeon",1,70
"78400978","pigeon",2,70
"78400978","pigeon",3,70
"78400978","pigeon",4,80
"78400978","pigeon",5,75
"78400978","pigeon",0,70
"78400978","rabbit",1,90
"78400978","rabbit",2,80
"78400978","rabbit",3,85
"78400978","rabbit",4,80
"78400978","rabbit",5,74
"78400978","rabbit",0,75
"98150156","mouse",1,90
"98150156","mouse",2,15
"98150156","mouse",3,60
"98150156","mouse",4,50
"98150156","mouse",5,95
"98150156","mouse",0,95
"98150156","rabbit",1,50
"98150156","rabbit",2,90
"98150156","rabbit",3,45
"98150156","rabbit",4,95
"98150156","rabbit",5,93
"98150156","rabbit",0,90
"98150156","pigeon",1,85
"98150156","pigeon",2,75
"98150156","pigeon",3,90
"98150156","pigeon",4,92
"98150156","pigeon",5,90
"98150156","pigeon",0,93
"63027043","rabbit",1,85
"63027043","rabbit",2,88
"63027043","rabbit",3,78
"63027043","rabbit",4,74
"63027043","rabbit",5,70
"63027043","rabbit",0,73
"63027043","pigeon",1,78
"63027043","pigeon",2,82
"63027043","pigeon",3,74
"63027043","pigeon",4,68
"63027043","pigeon",5,72
"63027043","pigeon",0,78
"63027043","mouse",1,88
"63027043","mouse",2,44
"63027043","mouse",3,60
"63027043","mouse",4,52
"63027043","mouse",5,61
"63027043","mouse",0,64
"69356321","rabbit",1,68
"69356321","rabbit",2,42
"69356321","rabbit",3,57
"69356321","rabbit",4,63
"69356321","rabbit",5,54
"69356321","rabbit",0,87
"69356321","pigeon",1,45
"69356321","pigeon",2,61
"69356321","pigeon",3,78
"69356321","pigeon",4,33
"69356321","pigeon",5,79
"69356321","pigeon",0,79
"69356321","mouse",1,74
"69356321","mouse",2,74
"69356321","mouse",3,84
"69356321","mouse",4,87
"69356321","mouse",5,72
"69356321","mouse",0,39
"52449294","rabbit",1,50
"52449294","rabbit",2,55
"52449294","rabbit",3,33
"52449294","rabbit",4,99
"52449294","rabbit",5,33
"52449294","rabbit",0,50
"52449294","pigeon",1,25
"52449294","pigeon",2,75
"52449294","pigeon",3,75
"52449294","pigeon",4,66
"52449294","pigeon",5,25
"52449294","pigeon",0,33
"52449294","mouse",1,70
"52449294","mouse",2,66
"52449294","mouse",3,99
"52449294","mouse",4,10
"52449294","mouse",5,33
"52449294","mouse",0,85
"40634873","mouse",1,90
"40634873","mouse",2,85
"40634873","mouse",3,50
"40634873","mouse",4,70
"40634873","mouse",5,60
"40634873","mouse",0,45
"40634873","pigeon",1,40
"40634873","pigeon",2,30
"40634873","pigeon",3,20
"40634873","pigeon",4,5
"40634873","pigeon",5,50
"40634873","pigeon",0,75
"40634873","rabbit",1,45
"40634873","rabbit",2,70
"40634873","rabbit",3,80
"40634873","rabbit",4,45
"40634873","rabbit",5,55
"40634873","rabbit",0,85
"74205146","mouse",1,100
"74205146","mouse",2,49
"74205146","mouse",3,70
"74205146","mouse",4,42
"74205146","mouse",5,22
"74205146","mouse",0,85
"74205146","rabbit",1,66
"74205146","rabbit",2,37
"74205146","rabbit",3,24
"74205146","rabbit",4,30
"74205146","rabbit",5,90
"74205146","rabbit",0,87
"74205146","pigeon",1,97
"74205146","pigeon",2,100
"74205146","pigeon",3,95
"74205146","pigeon",4,100
"74205146","pigeon",5,74
"74205146","pigeon",0,44
"89594763","pigeon",1,10
"89594763","pigeon",2,70
"89594763","pigeon",3,40
"89594763","pigeon",4,75
"89594763","pigeon",5,31
"89594763","pigeon",0,35
"89594763","mouse",1,85
"89594763","mouse",2,60
"89594763","mouse",3,70
"89594763","mouse",4,60
"89594763","mouse",5,80
"89594763","mouse",0,85
"89594763","rabbit",1,60
"89594763","rabbit",2,65
"89594763","rabbit",3,70
"89594763","rabbit",4,65
"89594763","rabbit",5,65
"89594763","rabbit",0,65
"50192994","mouse",1,100
"50192994","mouse",2,50
"50192994","mouse",3,100
"50192994","mouse",4,67
"50192994","mouse",5,60
"50192994","mouse",0,75
"50192994","rabbit",1,50
"50192994","rabbit",2,86
"50192994","rabbit",3,83
"50192994","rabbit",4,61
"50192994","rabbit",5,85
"50192994","rabbit",0,70
"50192994","pigeon",1,60
"50192994","pigeon",2,15
"50192994","pigeon",3,60
"50192994","pigeon",4,50
"50192994","pigeon",5,10
"50192994","pigeon",0,0
"65292212","pigeon",1,80
"65292212","pigeon",2,85
"65292212","pigeon",3,75
"65292212","pigeon",4,85
"65292212","pigeon",5,40
"65292212","pigeon",0,80
"65292212","rabbit",1,60
"65292212","rabbit",2,30
"65292212","rabbit",3,85
"65292212","rabbit",4,60
"65292212","rabbit",5,90
"65292212","rabbit",0,49
"65292212","mouse",1,100
"65292212","mouse",2,75
"65292212","mouse",3,45
"65292212","mouse",4,20
"65292212","mouse",5,90
"65292212","mouse",0,70
"15033397","mouse",1,80
"15033397","mouse",2,80
"15033397","mouse",3,80
"15033397","mouse",4,80
"15033397","mouse",5,80
"15033397","mouse",0,80
"15033397","rabbit",1,65
"15033397","rabbit",2,60
"15033397","rabbit",3,60
"15033397","rabbit",4,60
"15033397","rabbit",5,70
"15033397","rabbit",0,70
"15033397","pigeon",1,80
"15033397","pigeon",2,80
"15033397","pigeon",3,80
"15033397","pigeon",4,75
"15033397","pigeon",5,80
"15033397","pigeon",0,60
"65138856","rabbit",1,74
"65138856","rabbit",2,67
"65138856","rabbit",3,65
"65138856","rabbit",4,62
"65138856","rabbit",5,71
"65138856","rabbit",0,71
"65138856","mouse",1,68
"65138856","mouse",2,62
"65138856","mouse",3,74
"65138856","mouse",4,71
"65138856","mouse",5,65
"65138856","mouse",0,60
"65138856","pigeon",1,42
"65138856","pigeon",2,39
"65138856","pigeon",3,43
"65138856","pigeon",4,37
"65138856","pigeon",5,44
"65138856","pigeon",0,37
"52299056","pigeon",1,64
"52299056","pigeon",2,65
"52299056","pigeon",3,61
"52299056","pigeon",4,59
"52299056","pigeon",5,59
"52299056","pigeon",0,58
"52299056","rabbit",1,60
"52299056","rabbit",2,60
"52299056","rabbit",3,59
"52299056","rabbit",4,58
"52299056","rabbit",5,57
"52299056","rabbit",0,59
"52299056","mouse",1,57
"52299056","mouse",2,58
"52299056","mouse",3,60
"52299056","mouse",4,42
"52299056","mouse",5,43
"52299056","mouse",0,53
"28568753","rabbit",1,80
"28568753","rabbit",2,75
"28568753","rabbit",3,74
"28568753","rabbit",4,60
"28568753","rabbit",5,100
"28568753","rabbit",0,85
"28568753","pigeon",1,100
"28568753","pigeon",2,100
"28568753","pigeon",3,100
"28568753","pigeon",4,85
"28568753","pigeon",5,85
"28568753","pigeon",0,85
"28568753","mouse",1,70
"28568753","mouse",2,85
"28568753","mouse",3,60
"28568753","mouse",4,60
"28568753","mouse",5,85
"28568753","mouse",0,100
"78850683","mouse",1,20
"78850683","mouse",2,15
"78850683","mouse",3,25
"78850683","mouse",4,45
"78850683","mouse",5,65
"78850683","mouse",0,80
"78850683","rabbit",1,30
"78850683","rabbit",2,55
"78850683","rabbit",3,25
"78850683","rabbit",4,70
"78850683","rabbit",5,15
"78850683","rabbit",0,25
"78850683","pigeon",1,0
"78850683","pigeon",2,5
"78850683","pigeon",3,15
"78850683","pigeon",4,10
"78850683","pigeon",5,20
"78850683","pigeon",0,50
"24013900","rabbit",1,45
"24013900","rabbit",2,45
"24013900","rabbit",3,61
"24013900","rabbit",4,41
"24013900","rabbit",5,24
"24013900","rabbit",0,61
"24013900","mouse",1,35
"24013900","mouse",2,61
"24013900","mouse",3,78
"24013900","mouse",4,61
"24013900","mouse",5,40
"24013900","mouse",0,42
"24013900","pigeon",1,69
"24013900","pigeon",2,67
"24013900","pigeon",3,38
"24013900","pigeon",4,45
"24013900","pigeon",5,68
"24013900","pigeon",0,55
"25549504","pigeon",1,70
"25549504","pigeon",2,65
"25549504","pigeon",3,70
"25549504","pigeon",4,85
"25549504","pigeon",5,50
"25549504","pigeon",0,15
"25549504","rabbit",1,70
"25549504","rabbit",2,85
"25549504","rabbit",3,40
"25549504","rabbit",4,65
"25549504","rabbit",5,85
"25549504","rabbit",0,35
"25549504","mouse",1,85
"25549504","mouse",2,66
"25549504","mouse",3,75
"25549504","mouse",4,80
"25549504","mouse",5,75
"25549504","mouse",0,87
"64618910","mouse",1,95
"64618910","mouse",2,50
"64618910","mouse",3,15
"64618910","mouse",4,80
"64618910","mouse",5,58
"64618910","mouse",0,80
"64618910","pigeon",1,18
"64618910","pigeon",2,10
"64618910","pigeon",3,10
"64618910","pigeon",4,15
"64618910","pigeon",5,12
"64618910","pigeon",0,13
"64618910","rabbit",1,15
"64618910","rabbit",2,40
"64618910","rabbit",3,64
"64618910","rabbit",4,33
"64618910","rabbit",5,67
"64618910","rabbit",0,78
"76829820","pigeon",1,38
"76829820","pigeon",2,40
"76829820","pigeon",3,48
"76829820","pigeon",4,44
"76829820","pigeon",5,40
"76829820","pigeon",0,38
"76829820","rabbit",1,35
"76829820","rabbit",2,40
"76829820","rabbit",3,30
"76829820","rabbit",4,40
"76829820","rabbit",5,45
"76829820","rabbit",0,45
"76829820","mouse",1,88
"76829820","mouse",2,90
"76829820","mouse",3,92
"76829820","mouse",4,89
"76829820","mouse",5,92
"76829820","mouse",0,85
"81967091","rabbit",1,76
"81967091","rabbit",2,68
"81967091","rabbit",3,60
"81967091","rabbit",4,58
"81967091","rabbit",5,63
"81967091","rabbit",0,69
"81967091","mouse",1,68
"81967091","mouse",2,77
"81967091","mouse",3,62
"81967091","mouse",4,64
"81967091","mouse",5,50
"81967091","mouse",0,63
"81967091","pigeon",1,74
"81967091","pigeon",2,75
"81967091","pigeon",3,61
"81967091","pigeon",4,70
"81967091","pigeon",5,80
"81967091","pigeon",0,69
"37629500","mouse",1,100
"37629500","mouse",2,20
"37629500","mouse",3,80
"37629500","mouse",4,60
"37629500","mouse",5,85
"37629500","mouse",0,85
"37629500","rabbit",1,100
"37629500","rabbit",2,90
"37629500","rabbit",3,85
"37629500","rabbit",4,20
"37629500","rabbit",5,65
"37629500","rabbit",0,90
"37629500","pigeon",1,60
"37629500","pigeon",2,50
"37629500","pigeon",3,40
"37629500","pigeon",4,75
"37629500","pigeon",5,80
"37629500","pigeon",0,75
"97658527","mouse",1,90
"97658527","mouse",2,100
"97658527","mouse",3,80
"97658527","mouse",4,70
"97658527","mouse",5,100
"97658527","mouse",0,60
"97658527","rabbit",1,10
"97658527","rabbit",2,30
"97658527","rabbit",3,90
"97658527","rabbit",4,30
"97658527","rabbit",5,80
"97658527","rabbit",0,80
"97658527","pigeon",1,70
"97658527","pigeon",2,50
"97658527","pigeon",3,50
"97658527","pigeon",4,60
"97658527","pigeon",5,70
"97658527","pigeon",0,60
"92814737","rabbit",1,50
"92814737","rabbit",2,100
"92814737","rabbit",3,100
"92814737","rabbit",4,90
"92814737","rabbit",5,60
"92814737","rabbit",0,40
"92814737","pigeon",1,50
"92814737","pigeon",2,25
"92814737","pigeon",3,70
"92814737","pigeon",4,40
"92814737","pigeon",5,20
"92814737","pigeon",0,50
"92814737","mouse",1,10
"92814737","mouse",2,75
"92814737","mouse",3,90
"92814737","mouse",4,10
"92814737","mouse",5,95
"92814737","mouse",0,95
"67653099","pigeon",1,65
"67653099","pigeon",2,90
"67653099","pigeon",3,85
"67653099","pigeon",4,58
"67653099","pigeon",5,45
"67653099","pigeon",0,55
"67653099","rabbit",1,76
"67653099","rabbit",2,60
"67653099","rabbit",3,90
"67653099","rabbit",4,85
"67653099","rabbit",5,57
"67653099","rabbit",0,60
"67653099","mouse",1,30
"67653099","mouse",2,70
"67653099","mouse",3,92
"67653099","mouse",4,70
"67653099","mouse",5,82
"67653099","mouse",0,30
"69185547","rabbit",1,70
"69185547","rabbit",2,90
"69185547","rabbit",3,80
"69185547","rabbit",4,90
"69185547","rabbit",5,95
"69185547","rabbit",0,60
"69185547","mouse",1,70
"69185547","mouse",2,50
"69185547","mouse",3,75
"69185547","mouse",4,70
"69185547","mouse",5,85
"69185547","mouse",0,55
"69185547","pigeon",1,100
"69185547","pigeon",2,60
"69185547","pigeon",3,80
"69185547","pigeon",4,95
"69185547","pigeon",5,90
"69185547","pigeon",0,95
"28804900","pigeon",1,75
"28804900","pigeon",2,70
"28804900","pigeon",3,70
"28804900","pigeon",4,60
"28804900","pigeon",5,69
"28804900","pigeon",0,61
"28804900","rabbit",1,69
"28804900","rabbit",2,76
"28804900","rabbit",3,58
"28804900","rabbit",4,73
"28804900","rabbit",5,74
"28804900","rabbit",0,60
"28804900","mouse",1,60
"28804900","mouse",2,78
"28804900","mouse",3,63
"28804900","mouse",4,59
"28804900","mouse",5,71
"28804900","mouse",0,65
"59224204","rabbit",1,90
"59224204","rabbit",2,50
"59224204","rabbit",3,20
"59224204","rabbit",4,100
"59224204","rabbit",5,70
"59224204","rabbit",0,70
"59224204","mouse",1,100
"59224204","mouse",2,20
"59224204","mouse",3,75
"59224204","mouse",4,50
"59224204","mouse",5,80
"59224204","mouse",0,75
"59224204","pigeon",1,10
"59224204","pigeon",2,90
"59224204","pigeon",3,70
"59224204","pigeon",4,55
"59224204","pigeon",5,60
"59224204","pigeon",0,100
"80078144","rabbit",1,85
"80078144","rabbit",2,85
"80078144","rabbit",3,80
"80078144","rabbit",4,75
"80078144","rabbit",5,75
"80078144","rabbit",0,70
"80078144","pigeon",1,80
"80078144","pigeon",2,75
"80078144","pigeon",3,75
"80078144","pigeon",4,80
"80078144","pigeon",5,80
"80078144","pigeon",0,80
"80078144","mouse",1,70
"80078144","mouse",2,75
"80078144","mouse",3,75
"80078144","mouse",4,70
"80078144","mouse",5,65
"80078144","mouse",0,60